followers_count,following_count,tweet_count,days_antiquity,description_length,username_digits,class
6.0,36.0,755.0,2550.0,,2.0,0
82.0,253.0,5817.0,2550.0,,0.0,0
165.0,462.0,15540.0,2550.0,147.0,1.0,0
70.0,180.0,9378.0,2549.0,45.0,0.0,0
79.0,136.0,3896.0,4064.0,43.0,0.0,0
45.0,234.0,1138.0,4064.0,80.0,2.0,0
180.0,267.0,5727.0,2546.0,111.0,2.0,0
60.0,471.0,1565.0,2545.0,,0.0,0
6915.0,4793.0,230594.0,4063.0,149.0,1.0,0
229.0,368.0,2952.0,2537.0,157.0,2.0,0
73.0,194.0,2514.0,2531.0,59.0,0.0,0
578.0,1148.0,18217.0,4061.0,155.0,3.0,0
107.0,114.0,20559.0,2531.0,,0.0,0
34.0,342.0,3217.0,2530.0,,0.0,0
38.0,140.0,1403.0,2527.0,,1.0,0
185.0,320.0,6261.0,2527.0,,0.0,0
24.0,56.0,6675.0,2527.0,,5.0,0
1799.0,3695.0,144628.0,2525.0,156.0,2.0,0
345.0,400.0,109198.0,2524.0,,8.0,0
3.0,248.0,812.0,2523.0,,0.0,0
249.0,350.0,7683.0,2520.0,,1.0,0
14.0,229.0,1018.0,2515.0,95.0,0.0,0
73.0,84.0,18232.0,2514.0,,0.0,0
39.0,487.0,15886.0,4058.0,13.0,3.0,0
25.0,197.0,1572.0,2511.0,116.0,0.0,0
4.0,32.0,5372.0,2509.0,,8.0,0
456.0,255.0,114142.0,5122.0,9.0,0.0,0
400.0,4995.0,8335.0,2506.0,110.0,0.0,0
160.0,127.0,20486.0,4057.0,,1.0,0
2200.0,13.0,92905.0,2503.0,72.0,0.0,0
18.0,522.0,709.0,2502.0,10.0,4.0,0
62.0,200.0,686.0,4056.0,41.0,3.0,0
40.0,244.0,671.0,4056.0,,0.0,0
829.0,962.0,10914.0,4056.0,157.0,0.0,0
18.0,42.0,723.0,2497.0,,1.0,0
713.0,533.0,135409.0,2497.0,17.0,7.0,0
64.0,600.0,6559.0,2495.0,18.0,0.0,0
54.0,85.0,18139.0,2492.0,19.0,5.0,0
43.0,725.0,13714.0,2491.0,77.0,4.0,0
23.0,36.0,2611.0,2486.0,,2.0,0
93.0,344.0,830.0,4053.0,,0.0,0
125.0,599.0,2878.0,2482.0,,2.0,0
152.0,532.0,10214.0,4053.0,131.0,0.0,0
22.0,166.0,1546.0,4052.0,29.0,0.0,0
64.0,199.0,27800.0,2477.0,25.0,8.0,0
320.0,341.0,15289.0,2477.0,137.0,0.0,0
31.0,232.0,1313.0,2476.0,,1.0,0
37.0,579.0,1133.0,2474.0,52.0,0.0,0
9.0,179.0,909.0,2473.0,43.0,0.0,0
27.0,719.0,2112.0,2472.0,6.0,2.0,0
30.0,166.0,367.0,4051.0,,0.0,0
66.0,281.0,1676.0,2470.0,37.0,2.0,0
311.0,186.0,3987.0,5116.0,21.0,0.0,0
16.0,81.0,561.0,4051.0,,1.0,0
375.0,1275.0,9167.0,4051.0,135.0,0.0,0
178.0,1783.0,1682.0,2467.0,28.0,2.0,0
1957.0,1847.0,55343.0,2466.0,,4.0,0
22.0,100.0,459.0,2465.0,43.0,8.0,0
111.0,921.0,859.0,2464.0,98.0,0.0,0
243.0,686.0,21313.0,2464.0,42.0,0.0,0
27.0,291.0,1012.0,2463.0,59.0,0.0,0
47.0,153.0,2877.0,5115.0,,2.0,0
57.0,1224.0,11904.0,2462.0,23.0,8.0,0
2.0,5.0,48.0,2460.0,,2.0,0
66.0,125.0,8707.0,2460.0,,2.0,0
135.0,598.0,24011.0,2460.0,,4.0,0
81433.0,3255.0,57225.0,2458.0,77.0,0.0,0
151.0,426.0,3391.0,2456.0,154.0,2.0,0
33.0,242.0,230.0,2455.0,,1.0,0
728.0,572.0,61484.0,2447.0,122.0,0.0,0
109.0,28.0,9069.0,2447.0,,0.0,0
12.0,94.0,46.0,2444.0,,8.0,0
5.0,24.0,5082.0,2443.0,,2.0,0
134.0,183.0,6212.0,2443.0,18.0,8.0,0
28.0,121.0,3543.0,4046.0,,0.0,0
14.0,428.0,1122.0,2440.0,,0.0,0
248.0,309.0,8743.0,5112.0,85.0,0.0,0
78.0,752.0,323.0,2436.0,93.0,0.0,0
140.0,363.0,4893.0,2435.0,12.0,8.0,0
1151.0,1150.0,9359.0,2434.0,,0.0,0
60.0,272.0,2321.0,2432.0,,0.0,0
41971.0,1540.0,13057.0,4044.0,54.0,1.0,0
5.0,61.0,2278.0,2429.0,,8.0,0
8.0,136.0,154.0,2428.0,,0.0,0
159.0,84.0,5710.0,2428.0,30.0,0.0,0
258.0,136.0,62370.0,2425.0,,1.0,0
100.0,56.0,11771.0,2424.0,32.0,0.0,0
35.0,52.0,402.0,2422.0,38.0,0.0,0
1.0,85.0,92.0,2419.0,7.0,0.0,0
154.0,347.0,13308.0,2411.0,,2.0,0
63.0,616.0,3320.0,4039.0,,2.0,0
211.0,149.0,13796.0,2401.0,,8.0,0
29.0,1017.0,435.0,2396.0,,0.0,0
123.0,263.0,3789.0,2396.0,9.0,8.0,0
868.0,600.0,32493.0,4037.0,14.0,0.0,0
26.0,47.0,39.0,4036.0,64.0,0.0,0
1699.0,1476.0,41631.0,2388.0,157.0,0.0,0
170.0,625.0,3203.0,2387.0,13.0,4.0,0
150.0,145.0,4045.0,2386.0,27.0,0.0,0
52.0,251.0,966.0,2386.0,34.0,0.0,0
38.0,157.0,2259.0,2385.0,,0.0,0
68.0,214.0,6474.0,4035.0,,0.0,0
132.0,357.0,17995.0,2381.0,,0.0,0
78.0,226.0,1182.0,2379.0,,0.0,0
24.0,128.0,1314.0,4034.0,33.0,0.0,0
333.0,2595.0,2638.0,4034.0,156.0,2.0,0
145.0,540.0,1956.0,5103.0,,0.0,0
7.0,116.0,84.0,2376.0,,0.0,0
2833.0,4975.0,48162.0,2376.0,160.0,0.0,0
5936.0,6085.0,99799.0,5102.0,149.0,2.0,0
4.0,67.0,811.0,2371.0,80.0,2.0,0
652.0,484.0,52492.0,2370.0,,0.0,0
540.0,1178.0,25409.0,5102.0,139.0,0.0,0
644.0,1319.0,36841.0,4032.0,4.0,2.0,0
243.0,118.0,4403.0,2367.0,57.0,0.0,0
27.0,66.0,3009.0,4032.0,,1.0,0
64.0,171.0,270.0,2366.0,63.0,0.0,0
426.0,1763.0,11471.0,5101.0,8.0,3.0,0
150.0,571.0,632.0,5100.0,24.0,0.0,0
16.0,54.0,424.0,2355.0,,0.0,0
310.0,384.0,40519.0,2351.0,,2.0,0
1308.0,1867.0,31340.0,5099.0,98.0,0.0,0
30.0,378.0,97.0,2349.0,138.0,0.0,0
3.0,236.0,368.0,2345.0,,0.0,0
48.0,434.0,356.0,2344.0,45.0,1.0,0
5.0,30.0,333.0,2342.0,,0.0,0
1665.0,1339.0,19482.0,2341.0,157.0,1.0,0
1591.0,2287.0,13584.0,2340.0,104.0,2.0,0
433.0,935.0,32352.0,2335.0,35.0,5.0,0
454.0,928.0,18235.0,2333.0,103.0,8.0,0
1723.0,522.0,140021.0,2332.0,,0.0,0
46.0,128.0,5261.0,2329.0,,0.0,0
18.0,82.0,1966.0,2328.0,,0.0,0
238.0,826.0,25202.0,4024.0,77.0,1.0,0
192.0,4966.0,8284.0,2327.0,36.0,0.0,0
225.0,877.0,5899.0,5095.0,60.0,0.0,0
1228.0,1736.0,7270.0,2320.0,148.0,0.0,0
3478.0,1407.0,38378.0,2319.0,108.0,2.0,0
352.0,507.0,101716.0,2318.0,,8.0,0
70.0,332.0,7632.0,2316.0,,1.0,0
30.0,145.0,3256.0,2316.0,42.0,6.0,0
19.0,125.0,2720.0,2314.0,,0.0,0
149.0,429.0,3051.0,2311.0,38.0,1.0,0
107.0,371.0,5114.0,4020.0,108.0,0.0,0
640.0,4331.0,27397.0,2309.0,150.0,0.0,0
16.0,138.0,746.0,2304.0,160.0,3.0,0
24.0,126.0,3593.0,2304.0,112.0,0.0,0
1439.0,355.0,71089.0,4019.0,120.0,2.0,0
236.0,384.0,9368.0,2302.0,,0.0,0
266.0,447.0,6689.0,2294.0,35.0,1.0,0
1535.0,1202.0,166965.0,2292.0,25.0,0.0,0
115.0,67.0,8302.0,2289.0,119.0,8.0,0
458.0,920.0,26508.0,5089.0,9.0,0.0,0
11.0,81.0,447.0,2286.0,,0.0,0
18.0,209.0,1709.0,2285.0,87.0,0.0,0
6.0,18.0,74.0,2282.0,23.0,4.0,0
10.0,50.0,1365.0,2281.0,,2.0,0
13.0,191.0,783.0,2280.0,,0.0,0
1429.0,3006.0,12064.0,5088.0,74.0,0.0,0
16.0,32.0,517.0,2280.0,,0.0,0
861.0,100.0,6449.0,2279.0,114.0,0.0,0
859.0,1793.0,34033.0,2279.0,100.0,0.0,0
559.0,711.0,10304.0,2278.0,1.0,0.0,0
195.0,495.0,5428.0,5088.0,113.0,0.0,0
6.0,336.0,407.0,4014.0,,1.0,0
6.0,101.0,127.0,2274.0,,0.0,0
81.0,665.0,1612.0,2273.0,27.0,8.0,0
63.0,243.0,1503.0,4014.0,,2.0,0
33.0,68.0,3371.0,2272.0,127.0,0.0,0
0.0,28.0,759.0,2270.0,,0.0,0
54.0,216.0,3460.0,2270.0,,0.0,0
25.0,441.0,1737.0,2268.0,,8.0,0
421.0,552.0,18054.0,5086.0,26.0,4.0,0
149.0,584.0,20908.0,2265.0,,8.0,0
43.0,128.0,11051.0,2265.0,,8.0,0
213.0,350.0,9968.0,2264.0,32.0,0.0,0
83.0,773.0,3715.0,2264.0,157.0,8.0,0
6.0,79.0,108.0,2264.0,,8.0,0
99.0,709.0,977.0,2263.0,49.0,4.0,0
182.0,377.0,11340.0,2262.0,,0.0,0
15.0,98.0,574.0,2262.0,96.0,0.0,0
437.0,2068.0,15011.0,2262.0,158.0,4.0,0
404.0,57.0,180171.0,4012.0,115.0,0.0,0
4.0,106.0,59.0,2261.0,,8.0,0
461.0,548.0,19592.0,2260.0,,2.0,0
950.0,1359.0,11839.0,2259.0,67.0,4.0,0
481.0,637.0,3790.0,2258.0,104.0,0.0,0
131.0,364.0,46.0,5085.0,7.0,0.0,0
38.0,37.0,1117.0,4012.0,66.0,2.0,0
65.0,325.0,1406.0,2257.0,,0.0,0
2478.0,2908.0,80438.0,2257.0,,8.0,0
57.0,116.0,3625.0,4011.0,,1.0,0
53.0,18.0,11262.0,2256.0,43.0,0.0,0
48.0,19.0,185.0,2254.0,,0.0,0
118.0,251.0,7494.0,2253.0,,1.0,0
95.0,225.0,9485.0,2253.0,65.0,6.0,0
82.0,380.0,6221.0,2250.0,121.0,2.0,0
130.0,287.0,13498.0,2249.0,82.0,0.0,0
85.0,820.0,2113.0,2249.0,36.0,0.0,0
218.0,236.0,7223.0,2247.0,25.0,4.0,0
16.0,59.0,1339.0,2246.0,,0.0,0
1253.0,1690.0,235796.0,2245.0,87.0,1.0,0
1.0,11.0,89.0,2245.0,,3.0,0
287.0,3091.0,5268.0,4009.0,,2.0,0
262.0,515.0,1650.0,2242.0,22.0,0.0,0
51.0,504.0,2994.0,2240.0,,2.0,0
89.0,273.0,3711.0,2240.0,,1.0,0
11.0,161.0,816.0,2238.0,6.0,0.0,0
1591.0,178.0,41076.0,2235.0,,0.0,0
65.0,466.0,1698.0,4007.0,,1.0,0
21.0,277.0,316.0,4007.0,,4.0,0
904.0,557.0,223085.0,2227.0,93.0,0.0,0
9998.0,1640.0,104884.0,4006.0,,0.0,0
233.0,925.0,4885.0,2224.0,126.0,2.0,0
94.0,184.0,16968.0,2224.0,26.0,3.0,0
45.0,122.0,2239.0,5080.0,,4.0,0
16.0,62.0,4211.0,2220.0,68.0,0.0,0
27970.0,56.0,2291.0,2220.0,126.0,0.0,0
5.0,123.0,1776.0,2218.0,,0.0,0
412.0,1631.0,15821.0,2217.0,,2.0,0
12.0,80.0,943.0,2214.0,,1.0,0
10.0,85.0,1285.0,2214.0,36.0,0.0,0
2.0,17.0,14.0,2213.0,,0.0,0
74.0,192.0,4128.0,2211.0,4.0,1.0,0
150.0,429.0,8173.0,4003.0,118.0,0.0,0
14.0,84.0,44.0,2210.0,,0.0,0
363.0,311.0,1492.0,4003.0,145.0,4.0,0
303.0,567.0,5035.0,5078.0,13.0,4.0,0
73.0,681.0,4994.0,2207.0,8.0,1.0,0
15.0,148.0,805.0,2206.0,134.0,8.0,0
5.0,41.0,45.0,2205.0,46.0,0.0,0
14.0,399.0,1976.0,2204.0,9.0,1.0,0
1976.0,3117.0,11108.0,2202.0,42.0,4.0,0
130.0,397.0,14939.0,2201.0,94.0,0.0,0
5.0,38.0,77.0,2199.0,,0.0,0
19.0,19.0,989.0,2196.0,46.0,0.0,0
287.0,533.0,9852.0,5075.0,152.0,0.0,0
1.0,1.0,69.0,2188.0,,0.0,0
172.0,89.0,574.0,2187.0,2.0,0.0,0
31.0,71.0,14439.0,2185.0,,8.0,0
13.0,93.0,222.0,2184.0,79.0,0.0,0
922.0,916.0,123383.0,3999.0,66.0,0.0,0
168.0,141.0,4252.0,3998.0,,0.0,0
1550.0,4986.0,9132.0,3998.0,64.0,0.0,0
42.0,220.0,7230.0,2172.0,,4.0,0
827.0,2455.0,93045.0,2169.0,154.0,2.0,0
101.0,354.0,1272.0,5071.0,148.0,1.0,0
2.0,37.0,226.0,2167.0,81.0,0.0,0
49.0,90.0,145.0,2167.0,47.0,0.0,0
17.0,87.0,6300.0,2165.0,,0.0,0
46.0,247.0,1475.0,2163.0,129.0,1.0,0
885.0,879.0,89877.0,3995.0,99.0,1.0,0
1728.0,2718.0,68790.0,2155.0,160.0,0.0,0
99.0,746.0,3932.0,3994.0,82.0,2.0,0
931.0,357.0,120343.0,2150.0,149.0,8.0,0
3812.0,912.0,22452.0,5068.0,81.0,0.0,0
34.0,97.0,5120.0,3994.0,,4.0,0
6015.0,2729.0,125740.0,2149.0,82.0,0.0,0
351.0,316.0,14342.0,5068.0,156.0,0.0,0
102.0,111.0,260.0,2148.0,37.0,8.0,0
76.0,242.0,1340.0,3993.0,,6.0,0
83.0,148.0,7613.0,2147.0,,0.0,0
31.0,128.0,1436.0,3993.0,,0.0,0
83.0,391.0,3869.0,3993.0,132.0,0.0,0
493.0,835.0,30700.0,2144.0,118.0,0.0,0
671.0,793.0,5148.0,5067.0,147.0,0.0,0
2.0,16.0,474.0,2143.0,,0.0,0
6.0,30.0,181.0,2142.0,,2.0,0
1.0,112.0,64.0,2142.0,13.0,2.0,0
265.0,116.0,34360.0,2141.0,158.0,0.0,0
2461.0,713.0,89012.0,2141.0,52.0,4.0,0
742.0,395.0,224160.0,2141.0,,8.0,0
532.0,393.0,11766.0,3992.0,95.0,0.0,0
177.0,187.0,2541.0,2140.0,65.0,4.0,0
105.0,181.0,3466.0,2139.0,58.0,5.0,0
214.0,217.0,17816.0,2136.0,9.0,0.0,0
63.0,165.0,4686.0,2135.0,,0.0,0
8.0,52.0,18.0,3991.0,,4.0,0
193.0,694.0,6246.0,2134.0,121.0,4.0,0
11.0,89.0,1631.0,2132.0,,4.0,0
588.0,1.0,37795.0,2132.0,146.0,1.0,0
24.0,484.0,345.0,2130.0,,0.0,0
3.0,25.0,603.0,3990.0,123.0,0.0,0
1548.0,4999.0,212855.0,5065.0,11.0,0.0,0
13.0,74.0,2404.0,2125.0,55.0,8.0,0
111.0,157.0,172.0,5064.0,64.0,0.0,0
42.0,292.0,15097.0,3988.0,,4.0,0
349.0,649.0,6209.0,3988.0,158.0,1.0,0
2.0,5.0,377.0,2115.0,,2.0,0
68.0,100.0,572.0,2112.0,128.0,4.0,0
291.0,2119.0,16243.0,2110.0,154.0,2.0,0
2539.0,4979.0,17775.0,5062.0,74.0,0.0,0
12389.0,521.0,952.0,2110.0,87.0,0.0,0
178.0,561.0,22041.0,2109.0,160.0,2.0,0
62.0,210.0,579.0,2108.0,,1.0,0
28.0,96.0,4172.0,2107.0,,5.0,0
38.0,107.0,3735.0,2107.0,81.0,0.0,0
6.0,59.0,35.0,2105.0,,8.0,0
33.0,18.0,11.0,2103.0,,4.0,0
2051.0,2101.0,24321.0,2098.0,156.0,0.0,0
2824.0,4396.0,26862.0,2098.0,141.0,8.0,0
6.0,210.0,2612.0,2093.0,,1.0,0
139.0,957.0,13738.0,5059.0,84.0,2.0,0
133.0,197.0,1724.0,2093.0,43.0,0.0,0
778.0,193.0,189398.0,5059.0,16.0,0.0,0
677.0,570.0,83374.0,2091.0,64.0,0.0,0
354.0,1018.0,11246.0,2091.0,39.0,0.0,0
39.0,87.0,327.0,2090.0,47.0,0.0,0
461.0,641.0,26162.0,3983.0,19.0,1.0,0
30.0,377.0,2295.0,2089.0,,1.0,0
79.0,385.0,315.0,3983.0,42.0,0.0,0
1184.0,708.0,14388.0,2085.0,100.0,4.0,0
150.0,509.0,7440.0,2084.0,95.0,8.0,0
458.0,345.0,32140.0,2079.0,,8.0,0
1.0,90.0,104.0,2079.0,,2.0,0
28.0,559.0,4996.0,3981.0,60.0,0.0,0
7202.0,1227.0,38455.0,3980.0,148.0,0.0,0
156.0,662.0,7614.0,3980.0,148.0,0.0,0
28.0,74.0,259.0,3980.0,,1.0,0
42.0,243.0,2726.0,2068.0,10.0,2.0,0
18.0,76.0,165.0,3979.0,,4.0,0
7.0,145.0,4453.0,2067.0,22.0,1.0,0
1250.0,7.0,21172.0,2066.0,20.0,0.0,0
23.0,46.0,625.0,3978.0,,0.0,0
31888.0,341.0,2343.0,2059.0,24.0,2.0,0
6.0,38.0,1721.0,2059.0,,1.0,0
28.0,202.0,660.0,3977.0,41.0,1.0,0
64.0,178.0,2526.0,2056.0,,0.0,0
37.0,78.0,1288.0,2055.0,41.0,1.0,0
323.0,398.0,41618.0,2055.0,,1.0,0
24.0,63.0,1489.0,3977.0,10.0,1.0,0
394.0,631.0,27293.0,2049.0,63.0,3.0,0
2009.0,3032.0,2409.0,2048.0,35.0,8.0,0
19.0,13.0,8701.0,2044.0,64.0,0.0,0
121.0,1589.0,5691.0,2043.0,148.0,0.0,0
51.0,301.0,2302.0,2042.0,147.0,0.0,0
62.0,840.0,1268.0,2038.0,89.0,2.0,0
22.0,460.0,785.0,2038.0,8.0,1.0,0
31.0,402.0,2036.0,2038.0,7.0,4.0,0
1435.0,1797.0,10523.0,3974.0,5.0,0.0,0
471.0,219.0,37956.0,2034.0,28.0,3.0,0
45.0,361.0,1655.0,3973.0,160.0,0.0,0
10.0,61.0,105.0,2030.0,52.0,0.0,0
0.0,19.0,2.0,2030.0,,0.0,0
18.0,62.0,963.0,3971.0,,0.0,0
13.0,337.0,273.0,3971.0,40.0,0.0,0
3.0,81.0,414.0,2021.0,,0.0,0
7.0,90.0,994.0,2020.0,126.0,2.0,0
1340.0,775.0,228076.0,5047.0,89.0,2.0,0
58.0,258.0,8453.0,2019.0,,1.0,0
225.0,523.0,14263.0,5047.0,26.0,2.0,0
260.0,618.0,23760.0,2014.0,19.0,1.0,0
46.0,147.0,5695.0,2013.0,,8.0,0
26.0,182.0,1654.0,2012.0,,0.0,0
7.0,35.0,7165.0,2011.0,,2.0,0
657.0,935.0,128001.0,5046.0,22.0,0.0,0
13.0,165.0,235.0,2010.0,54.0,1.0,0
30.0,88.0,2023.0,2010.0,,8.0,0
123.0,278.0,4111.0,2009.0,34.0,0.0,0
421.0,477.0,5419.0,3969.0,157.0,4.0,0
40.0,74.0,194.0,2008.0,,0.0,0
12.0,131.0,859.0,2004.0,51.0,0.0,0
19.0,134.0,1363.0,3968.0,,0.0,0
34.0,374.0,1155.0,2003.0,7.0,8.0,0
6.0,6.0,114.0,1999.0,,0.0,0
2902.0,343.0,3533.0,1993.0,135.0,0.0,0
167.0,112.0,13333.0,5043.0,30.0,0.0,0
104.0,155.0,700.0,1991.0,38.0,8.0,0
264.0,806.0,14222.0,1986.0,142.0,8.0,0
109.0,179.0,3101.0,3965.0,111.0,0.0,0
10.0,258.0,305.0,1985.0,94.0,0.0,0
583.0,72.0,36318.0,1979.0,,2.0,0
53.0,130.0,3049.0,3964.0,87.0,0.0,0
1579.0,2296.0,53543.0,5040.0,70.0,0.0,0
13.0,31.0,5312.0,3963.0,,0.0,0
78.0,22.0,3620.0,1974.0,1.0,0.0,0
894.0,2475.0,2737.0,1970.0,76.0,0.0,0
28.0,61.0,102.0,0.0,33.0,2.0,1
0.0,35.0,92.0,0.0,16.0,4.0,1
2.0,29.0,88.0,0.0,24.0,2.0,1
2.0,29.0,39.0,0.0,12.0,4.0,1
18.0,51.0,122.0,0.0,,0.0,1
18.0,84.0,97.0,0.0,14.0,0.0,1
13.0,33.0,76.0,1.0,3.0,2.0,1
4.0,15.0,61.0,1.0,6.0,0.0,1
11.0,26.0,53.0,1.0,20.0,1.0,1
13.0,24.0,70.0,1.0,12.0,1.0,1
9.0,35.0,73.0,1.0,10.0,1.0,1
4.0,24.0,78.0,1.0,1.0,2.0,1
14.0,63.0,137.0,1.0,,4.0,1
15.0,53.0,145.0,1.0,19.0,0.0,1
12.0,43.0,147.0,1.0,11.0,0.0,1
31.0,68.0,122.0,1.0,32.0,0.0,1
16.0,92.0,137.0,1.0,35.0,0.0,1
21.0,56.0,30.0,1.0,36.0,0.0,1
21.0,58.0,22.0,1.0,28.0,0.0,1
10.0,21.0,27.0,1.0,18.0,0.0,1
66.0,113.0,24.0,1.0,20.0,1.0,1
14.0,82.0,140.0,1.0,,2.0,1
8.0,176.0,123.0,5.0,47.0,1.0,1
23.0,307.0,133.0,5.0,11.0,1.0,1
12.0,190.0,128.0,5.0,33.0,8.0,1
16.0,149.0,139.0,5.0,14.0,0.0,1
3.0,34.0,114.0,5.0,21.0,1.0,1
21.0,113.0,395.0,,14.0,2.0,1
37.0,71.0,292.0,,14.0,0.0,1
0.0,3.0,31.0,,6.0,4.0,1
0.0,3.0,32.0,,4.0,4.0,1
0.0,4.0,32.0,,6.0,5.0,1
0.0,0.0,35.0,,6.0,5.0,1
0.0,3.0,36.0,,6.0,5.0,1
0.0,3.0,22.0,,6.0,5.0,1
0.0,3.0,32.0,,6.0,3.0,1
1.0,4.0,35.0,,6.0,3.0,1
0.0,3.0,32.0,,6.0,4.0,1
0.0,4.0,45.0,,6.0,4.0,1
0.0,18.0,101.0,,,2.0,1
5.0,0.0,131.0,,,2.0,1
3.0,36.0,130.0,,,2.0,1
8.0,19.0,139.0,,,2.0,1
3.0,25.0,125.0,,,2.0,1
6.0,5.0,103.0,,,2.0,1
9.0,35.0,105.0,,,2.0,1
2.0,8.0,109.0,,,2.0,1
2.0,36.0,117.0,,,2.0,1
8.0,31.0,127.0,,,2.0,1
9.0,45.0,155.0,,,2.0,1
1.0,40.0,106.0,,,2.0,1
7.0,29.0,114.0,,,2.0,1
0.0,17.0,69.0,,,2.0,1
3.0,27.0,118.0,,,2.0,1
0.0,38.0,82.0,,,2.0,1
3.0,24.0,109.0,,7.0,2.0,1
0.0,39.0,86.0,,,2.0,1
2.0,4.0,120.0,,,2.0,1
2.0,39.0,87.0,,5.0,2.0,1
0.0,4.0,40.0,,5.0,5.0,1
0.0,3.0,56.0,,4.0,3.0,1
1.0,1.0,61.0,,,8.0,1
0.0,2.0,73.0,,,0.0,1
6.0,17.0,75.0,,14.0,0.0,1
0.0,2.0,75.0,,,3.0,1
15.0,2.0,86.0,,,1.0,1
5.0,2.0,86.0,,,0.0,1
31.0,116.0,463.0,,6.0,1.0,1
32.0,69.0,425.0,,5.0,1.0,1
4.0,2.0,88.0,,,0.0,1
5.0,2.0,84.0,,,2.0,1
30.0,86.0,433.0,,,1.0,1
29.0,40.0,444.0,,13.0,2.0,1
9.0,2.0,89.0,,29.0,8.0,1
5.0,2.0,81.0,,39.0,1.0,1
20.0,53.0,317.0,,,4.0,1
54.0,40.0,560.0,,9.0,0.0,1
30.0,130.0,538.0,,,2.0,1
39.0,82.0,508.0,,12.0,2.0,1
3.0,24.0,131.0,,9.0,2.0,1
3.0,14.0,110.0,,5.0,2.0,1
52.0,36.0,539.0,,19.0,2.0,1
2.0,2.0,76.0,,32.0,2.0,1
6.0,2.0,84.0,,29.0,0.0,1
34.0,29.0,557.0,,27.0,5.0,1
36.0,40.0,510.0,,20.0,8.0,1
5.0,2.0,77.0,,16.0,1.0,1
4.0,2.0,58.0,,23.0,2.0,1
6.0,2.0,70.0,,25.0,2.0,1
2.0,2.0,69.0,,23.0,2.0,1
2.0,1.0,83.0,,12.0,2.0,1
3.0,2.0,88.0,,16.0,8.0,1
3.0,2.0,78.0,,34.0,1.0,1
14.0,2.0,94.0,,12.0,8.0,1
7.0,2.0,72.0,,13.0,1.0,1
32.0,454.0,28.0,,66.0,8.0,1
23.0,25.0,91.0,,38.0,1.0,1
41.0,96.0,559.0,,2.0,0.0,1
29.0,79.0,468.0,,1.0,8.0,1
50.0,86.0,496.0,,44.0,8.0,1
36.0,82.0,414.0,,2.0,8.0,1
14.0,47.0,533.0,,4.0,8.0,1
15.0,27.0,86.0,,67.0,1.0,1
16.0,36.0,83.0,,36.0,1.0,1
13.0,31.0,81.0,,28.0,1.0,1
14.0,48.0,87.0,,27.0,1.0,1
1.0,17.0,89.0,,35.0,2.0,1
29.0,39.0,141.0,,32.0,8.0,1
16.0,46.0,110.0,,60.0,1.0,1
11.0,33.0,106.0,,85.0,2.0,1
17.0,22.0,124.0,,60.0,2.0,1
5.0,19.0,79.0,,30.0,3.0,1
35.0,72.0,89.0,,44.0,2.0,1
14.0,33.0,93.0,,48.0,2.0,1
14.0,31.0,99.0,,16.0,3.0,1
19.0,68.0,89.0,,58.0,2.0,1
22.0,68.0,111.0,,72.0,2.0,1
14.0,51.0,81.0,,86.0,2.0,1
16.0,50.0,92.0,,40.0,2.0,1
1.0,19.0,170.0,,11.0,2.0,1
1.0,36.0,170.0,,5.0,2.0,1
19.0,45.0,123.0,,75.0,8.0,1
28.0,56.0,106.0,,39.0,2.0,1
2.0,6.0,95.0,22.0,35.0,1.0,1
2.0,2.0,90.0,22.0,,1.0,1
1.0,1.0,95.0,22.0,,1.0,1
1.0,1.0,102.0,22.0,,1.0,1
1.0,1.0,105.0,22.0,,0.0,1
1.0,1.0,99.0,22.0,,0.0,1
0.0,1.0,87.0,22.0,,0.0,1
0.0,1.0,82.0,22.0,,0.0,1
2.0,2.0,93.0,22.0,,0.0,1
0.0,1.0,138.0,22.0,,2.0,1
1.0,4.0,164.0,22.0,15.0,1.0,1
0.0,1.0,176.0,22.0,15.0,1.0,1
1.0,1.0,204.0,22.0,13.0,0.0,1
2.0,4.0,204.0,22.0,12.0,2.0,1
1.0,1.0,192.0,22.0,10.0,0.0,1
3.0,3.0,207.0,22.0,16.0,2.0,1
0.0,6.0,204.0,22.0,20.0,2.0,1
31.0,79.0,203.0,22.0,18.0,1.0,1
12.0,84.0,204.0,22.0,3.0,1.0,1
4.0,96.0,205.0,22.0,19.0,8.0,1
5.0,74.0,207.0,22.0,5.0,8.0,1
0.0,102.0,125.0,27.0,,8.0,1
10.0,33.0,107.0,28.0,61.0,3.0,1
23.0,55.0,125.0,28.0,30.0,3.0,1
23.0,52.0,118.0,28.0,23.0,3.0,1
36.0,57.0,161.0,32.0,66.0,3.0,1
10.0,39.0,99.0,32.0,31.0,8.0,1
31.0,59.0,167.0,32.0,47.0,2.0,1
44.0,64.0,152.0,32.0,26.0,8.0,1
20.0,139.0,264.0,33.0,5.0,8.0,1
37.0,98.0,250.0,33.0,4.0,8.0,1
45.0,115.0,270.0,33.0,31.0,1.0,1
23.0,93.0,282.0,33.0,24.0,8.0,1
7.0,81.0,257.0,33.0,18.0,0.0,1
13.0,78.0,287.0,33.0,5.0,1.0,1
11.0,101.0,307.0,33.0,13.0,8.0,1
14.0,35.0,128.0,33.0,42.0,2.0,1
25.0,64.0,128.0,34.0,16.0,3.0,1
54.0,95.0,124.0,34.0,64.0,3.0,1
17.0,36.0,147.0,34.0,45.0,3.0,1
